full_path,relative_path,folder,extension,size_bytes,created_at,modified_at,line_count,include_count,declare_count,type_count,function_count,sub_count,const_count,first_nonempty,content_info
C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\13 UXM_V33_STAGE12_tensor_advanced2_package\UXM_V33_STAGE12\uxm\core\runtime\services\runtime_probability_services.bas,UXM XMX\HAT8_V33_Stage_Arsivi\13 UXM_V33_STAGE12_tensor_advanced2_package\UXM_V33_STAGE12\uxm\core\runtime\services\runtime_probability_services.bas,C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\13 UXM_V33_STAGE12_tensor_advanced2_package\UXM_V33_STAGE12\uxm\core\runtime\services,.bas,6908,2026-05-13 17:50:25,2026-05-13 17:50:25,188,0,0,0,6,4,3,#ifndef UXM_RUNTIME_PROBABILITY_SERVICES_BAS,include=0; declare=0; type=0; function=6; sub=4; const=3
C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\13 UXM_V33_STAGE12_tensor_advanced2_package\UXM_V33_STAGE12\uxm\core\runtime\services\runtime_statistics_services.bas,UXM XMX\HAT8_V33_Stage_Arsivi\13 UXM_V33_STAGE12_tensor_advanced2_package\UXM_V33_STAGE12\uxm\core\runtime\services\runtime_statistics_services.bas,C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\13 UXM_V33_STAGE12_tensor_advanced2_package\UXM_V33_STAGE12\uxm\core\runtime\services,.bas,12364,2026-05-13 17:50:25,2026-05-13 17:50:25,299,0,0,0,11,4,2,#ifndef UXM_RUNTIME_STATISTICS_SERVICES_BAS,include=0; declare=0; type=0; function=11; sub=4; const=2
C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\13 UXM_V33_STAGE12_tensor_advanced2_package\UXM_V33_STAGE12\uxm\core\runtime\services\runtime_string_ext_services.bas,UXM XMX\HAT8_V33_Stage_Arsivi\13 UXM_V33_STAGE12_tensor_advanced2_package\UXM_V33_STAGE12\uxm\core\runtime\services\runtime_string_ext_services.bas,C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\13 UXM_V33_STAGE12_tensor_advanced2_package\UXM_V33_STAGE12\uxm\core\runtime\services,.bas,12415,2026-05-13 17:50:25,2026-05-13 17:50:25,321,0,0,0,5,18,0,#ifndef UXM_RUNTIME_STRING_EXT_SERVICES_BAS,include=0; declare=0; type=0; function=5; sub=18; const=0
C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\13 UXM_V33_STAGE12_tensor_advanced2_package\UXM_V33_STAGE12\uxm\core\runtime\services\runtime_string_services.bas,UXM XMX\HAT8_V33_Stage_Arsivi\13 UXM_V33_STAGE12_tensor_advanced2_package\UXM_V33_STAGE12\uxm\core\runtime\services\runtime_string_services.bas,C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\13 UXM_V33_STAGE12_tensor_advanced2_package\UXM_V33_STAGE12\uxm\core\runtime\services,.bas,15788,2026-05-13 17:50:25,2026-05-13 17:50:25,552,0,0,0,7,24,3,#ifndef UXM_RUNTIME_STRING_SERVICES_BAS,include=0; declare=0; type=0; function=7; sub=24; const=3
C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\15 UXM_V33_STAGE13_sparse_vector_patch_package\UXM_V33_STAGE13_PATCH\uxm\core\compiler\native\native_main.bas,UXM XMX\HAT8_V33_Stage_Arsivi\15 UXM_V33_STAGE13_sparse_vector_patch_package\UXM_V33_STAGE13_PATCH\uxm\core\compiler\native\native_main.bas,C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\15 UXM_V33_STAGE13_sparse_vector_patch_package\UXM_V33_STAGE13_PATCH\uxm\core\compiler\native,.bas,1148,2026-05-13 17:50:25,2026-05-13 17:50:25,39,0,0,0,0,1,0,' Auto-split by V3 modularization,include=0; declare=0; type=0; function=0; sub=1; const=0
C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\15 UXM_V33_STAGE13_sparse_vector_patch_package\UXM_V33_STAGE13_PATCH\uxm\core\compiler\native\uxm31_compiler_fb.bas,UXM XMX\HAT8_V33_Stage_Arsivi\15 UXM_V33_STAGE13_sparse_vector_patch_package\UXM_V33_STAGE13_PATCH\uxm\core\compiler\native\uxm31_compiler_fb.bas,C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\15 UXM_V33_STAGE13_sparse_vector_patch_package\UXM_V33_STAGE13_PATCH\uxm\core\compiler\native,.bas,9004,2026-05-13 17:50:25,2026-05-13 17:50:25,210,9,59,0,0,0,75,"#Lang ""fb""",include=9; declare=59; type=0; function=0; sub=0; const=75
C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\15 UXM_V33_STAGE13_sparse_vector_patch_package\UXM_V33_STAGE13_PATCH\uxm\core\runtime\runtime_meta_dispatch.bas,UXM XMX\HAT8_V33_Stage_Arsivi\15 UXM_V33_STAGE13_sparse_vector_patch_package\UXM_V33_STAGE13_PATCH\uxm\core\runtime\runtime_meta_dispatch.bas,C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\15 UXM_V33_STAGE13_sparse_vector_patch_package\UXM_V33_STAGE13_PATCH\uxm\core\runtime,.bas,16079,2026-05-13 17:50:25,2026-05-13 17:50:25,708,3,0,0,0,8,0,' Auto-split by V3 modularization,include=3; declare=0; type=0; function=0; sub=8; const=0
C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\15 UXM_V33_STAGE13_sparse_vector_patch_package\UXM_V33_STAGE13_PATCH\uxm\core\runtime\uxm31_runtime_fb_full.bas,UXM XMX\HAT8_V33_Stage_Arsivi\15 UXM_V33_STAGE13_sparse_vector_patch_package\UXM_V33_STAGE13_PATCH\uxm\core\runtime\uxm31_runtime_fb_full.bas,C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\15 UXM_V33_STAGE13_sparse_vector_patch_package\UXM_V33_STAGE13_PATCH\uxm\core\runtime,.bas,8368,2026-05-13 17:50:25,2026-05-13 17:50:25,165,19,98,0,0,0,27,"#Lang ""fb""",include=19; declare=98; type=0; function=0; sub=0; const=27
C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\15 UXM_V33_STAGE13_sparse_vector_patch_package\UXM_V33_STAGE13_PATCH\uxm\core\runtime\services\runtime_sparse_vector_services.bas,UXM XMX\HAT8_V33_Stage_Arsivi\15 UXM_V33_STAGE13_sparse_vector_patch_package\UXM_V33_STAGE13_PATCH\uxm\core\runtime\services\runtime_sparse_vector_services.bas,C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\15 UXM_V33_STAGE13_sparse_vector_patch_package\UXM_V33_STAGE13_PATCH\uxm\core\runtime\services,.bas,17920,2026-05-13 17:50:25,2026-05-13 17:50:25,590,0,31,0,18,13,4,' UXM V3.3 Stage-13 Sparse Matrix + Vector Ops services,include=0; declare=31; type=0; function=18; sub=13; const=4
C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\16 UXM_V33_STAGE14_linalg_advanced_package\UXM_V33_STAGE14_PATCH\uxm\core\compiler\native\native_main.bas,UXM XMX\HAT8_V33_Stage_Arsivi\16 UXM_V33_STAGE14_linalg_advanced_package\UXM_V33_STAGE14_PATCH\uxm\core\compiler\native\native_main.bas,C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\16 UXM_V33_STAGE14_linalg_advanced_package\UXM_V33_STAGE14_PATCH\uxm\core\compiler\native,.bas,1148,2026-05-13 17:50:25,2026-05-13 17:50:25,39,0,0,0,0,1,0,' Auto-split by V3 modularization,include=0; declare=0; type=0; function=0; sub=1; const=0
C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\16 UXM_V33_STAGE14_linalg_advanced_package\UXM_V33_STAGE14_PATCH\uxm\core\compiler\native\uxm31_compiler_fb.bas,UXM XMX\HAT8_V33_Stage_Arsivi\16 UXM_V33_STAGE14_linalg_advanced_package\UXM_V33_STAGE14_PATCH\uxm\core\compiler\native\uxm31_compiler_fb.bas,C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\16 UXM_V33_STAGE14_linalg_advanced_package\UXM_V33_STAGE14_PATCH\uxm\core\compiler\native,.bas,9006,2026-05-13 17:50:25,2026-05-13 17:50:25,210,9,59,0,0,0,75,"#Lang ""fb""",include=9; declare=59; type=0; function=0; sub=0; const=75
C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\16 UXM_V33_STAGE14_linalg_advanced_package\UXM_V33_STAGE14_PATCH\uxm\core\runtime\runtime_meta_dispatch.bas,UXM XMX\HAT8_V33_Stage_Arsivi\16 UXM_V33_STAGE14_linalg_advanced_package\UXM_V33_STAGE14_PATCH\uxm\core\runtime\runtime_meta_dispatch.bas,C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\16 UXM_V33_STAGE14_linalg_advanced_package\UXM_V33_STAGE14_PATCH\uxm\core\runtime,.bas,16221,2026-05-13 17:50:25,2026-05-13 17:50:25,712,3,0,0,0,8,0,' Auto-split by V3 modularization,include=3; declare=0; type=0; function=0; sub=8; const=0
C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\16 UXM_V33_STAGE14_linalg_advanced_package\UXM_V33_STAGE14_PATCH\uxm\core\runtime\uxm31_runtime_fb_full.bas,UXM XMX\HAT8_V33_Stage_Arsivi\16 UXM_V33_STAGE14_linalg_advanced_package\UXM_V33_STAGE14_PATCH\uxm\core\runtime\uxm31_runtime_fb_full.bas,C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\16 UXM_V33_STAGE14_linalg_advanced_package\UXM_V33_STAGE14_PATCH\uxm\core\runtime,.bas,8489,2026-05-13 17:50:25,2026-05-13 17:50:25,167,20,99,0,0,0,27,"#Lang ""fb""",include=20; declare=99; type=0; function=0; sub=0; const=27
C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\16 UXM_V33_STAGE14_linalg_advanced_package\UXM_V33_STAGE14_PATCH\uxm\core\runtime\services\runtime_linalg_advanced_services.bas,UXM XMX\HAT8_V33_Stage_Arsivi\16 UXM_V33_STAGE14_linalg_advanced_package\UXM_V33_STAGE14_PATCH\uxm\core\runtime\services\runtime_linalg_advanced_services.bas,C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\16 UXM_V33_STAGE14_linalg_advanced_package\UXM_V33_STAGE14_PATCH\uxm\core\runtime\services,.bas,16073,2026-05-13 17:50:25,2026-05-13 17:50:25,531,0,17,0,10,8,1,' UXM V3.3 Stage-14 Linear Algebra Advanced services,include=0; declare=17; type=0; function=10; sub=8; const=1
C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\16 UXM_V33_STAGE14_linalg_advanced_package\UXM_V33_STAGE14_PATCH\uxm\core\runtime\services\runtime_sparse_vector_services.bas,UXM XMX\HAT8_V33_Stage_Arsivi\16 UXM_V33_STAGE14_linalg_advanced_package\UXM_V33_STAGE14_PATCH\uxm\core\runtime\services\runtime_sparse_vector_services.bas,C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\16 UXM_V33_STAGE14_linalg_advanced_package\UXM_V33_STAGE14_PATCH\uxm\core\runtime\services,.bas,17862,2026-05-13 17:50:25,2026-05-13 17:50:25,588,0,30,0,18,13,4,' UXM V3.3 Stage-13 Sparse Matrix + Vector Ops services,include=0; declare=30; type=0; function=18; sub=13; const=4
C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\17 UXM_V33_STAGE15_16_ml_data_pipeline_package\UXM_V33_STAGE15_16_PATCH\uxm\core\compiler\native\native_main.bas,UXM XMX\HAT8_V33_Stage_Arsivi\17 UXM_V33_STAGE15_16_ml_data_pipeline_package\UXM_V33_STAGE15_16_PATCH\uxm\core\compiler\native\native_main.bas,C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\17 UXM_V33_STAGE15_16_ml_data_pipeline_package\UXM_V33_STAGE15_16_PATCH\uxm\core\compiler\native,.bas,1154,2026-05-13 17:50:25,2026-05-13 17:50:25,39,0,0,0,0,1,0,' Auto-split by V3 modularization,include=0; declare=0; type=0; function=0; sub=1; const=0
C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\17 UXM_V33_STAGE15_16_ml_data_pipeline_package\UXM_V33_STAGE15_16_PATCH\uxm\core\compiler\native\uxm31_compiler_fb.bas,UXM XMX\HAT8_V33_Stage_Arsivi\17 UXM_V33_STAGE15_16_ml_data_pipeline_package\UXM_V33_STAGE15_16_PATCH\uxm\core\compiler\native\uxm31_compiler_fb.bas,C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\17 UXM_V33_STAGE15_16_ml_data_pipeline_package\UXM_V33_STAGE15_16_PATCH\uxm\core\compiler\native,.bas,9001,2026-05-13 17:50:25,2026-05-13 17:50:25,210,9,59,0,0,0,75,"#Lang ""fb""",include=9; declare=59; type=0; function=0; sub=0; const=75
C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\17 UXM_V33_STAGE15_16_ml_data_pipeline_package\UXM_V33_STAGE15_16_PATCH\uxm\core\runtime\runtime_meta_dispatch.bas,UXM XMX\HAT8_V33_Stage_Arsivi\17 UXM_V33_STAGE15_16_ml_data_pipeline_package\UXM_V33_STAGE15_16_PATCH\uxm\core\runtime\runtime_meta_dispatch.bas,C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\17 UXM_V33_STAGE15_16_ml_data_pipeline_package\UXM_V33_STAGE15_16_PATCH\uxm\core\runtime,.bas,16289,2026-05-13 17:50:25,2026-05-13 17:50:25,714,3,0,0,0,8,0,' Auto-split by V3 modularization,include=3; declare=0; type=0; function=0; sub=8; const=0
C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\17 UXM_V33_STAGE15_16_ml_data_pipeline_package\UXM_V33_STAGE15_16_PATCH\uxm\core\runtime\uxm31_runtime_fb_full.bas,UXM XMX\HAT8_V33_Stage_Arsivi\17 UXM_V33_STAGE15_16_ml_data_pipeline_package\UXM_V33_STAGE15_16_PATCH\uxm\core\runtime\uxm31_runtime_fb_full.bas,C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\17 UXM_V33_STAGE15_16_ml_data_pipeline_package\UXM_V33_STAGE15_16_PATCH\uxm\core\runtime,.bas,8611,2026-05-13 17:50:25,2026-05-13 17:50:25,169,21,100,0,0,0,27,"#Lang ""fb""",include=21; declare=100; type=0; function=0; sub=0; const=27
C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\17 UXM_V33_STAGE15_16_ml_data_pipeline_package\UXM_V33_STAGE15_16_PATCH\uxm\core\runtime\services\runtime_ml_data_pipeline_services.bas,UXM XMX\HAT8_V33_Stage_Arsivi\17 UXM_V33_STAGE15_16_ml_data_pipeline_package\UXM_V33_STAGE15_16_PATCH\uxm\core\runtime\services\runtime_ml_data_pipeline_services.bas,C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\17 UXM_V33_STAGE15_16_ml_data_pipeline_package\UXM_V33_STAGE15_16_PATCH\uxm\core\runtime\services,.bas,20533,2026-05-13 17:50:25,2026-05-13 17:50:25,651,0,31,0,23,9,2,' UXM V3.3 Stage-15 + Stage-16 ML Basic + AI/Data Pipeline services,include=0; declare=31; type=0; function=23; sub=9; const=2
C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\17 UXM_V33_STAGE15_16_ml_data_pipeline_package\UXM_V33_STAGE15_16_PATCH\uxm\core\runtime\services\runtime_sparse_vector_services.bas,UXM XMX\HAT8_V33_Stage_Arsivi\17 UXM_V33_STAGE15_16_ml_data_pipeline_package\UXM_V33_STAGE15_16_PATCH\uxm\core\runtime\services\runtime_sparse_vector_services.bas,C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\17 UXM_V33_STAGE15_16_ml_data_pipeline_package\UXM_V33_STAGE15_16_PATCH\uxm\core\runtime\services,.bas,17862,2026-05-13 17:50:25,2026-05-13 17:50:25,588,0,30,0,18,13,4,' UXM V3.3 Stage-13 Sparse Matrix + Vector Ops services,include=0; declare=30; type=0; function=18; sub=13; const=4
C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\18 UXM_V33_STAGE15_16_HOTFIX1_package\UXM_V33_STAGE15_16_HOTFIX1\uxm\core\runtime\services\runtime_ml_data_pipeline_services.bas,UXM XMX\HAT8_V33_Stage_Arsivi\18 UXM_V33_STAGE15_16_HOTFIX1_package\UXM_V33_STAGE15_16_HOTFIX1\uxm\core\runtime\services\runtime_ml_data_pipeline_services.bas,C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\18 UXM_V33_STAGE15_16_HOTFIX1_package\UXM_V33_STAGE15_16_HOTFIX1\uxm\core\runtime\services,.bas,20537,2026-05-13 17:50:25,2026-05-13 17:50:25,651,0,31,0,23,9,2,' UXM V3.3 Stage-15 + Stage-16 ML Basic + AI/Data Pipeline services,include=0; declare=31; type=0; function=23; sub=9; const=2
C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\2 UXM_V33_STAGE2_memory_patch_package\UXM_V33_STAGE1\uxm\core\compiler\extensions\arge_parse_math_additions.bas,UXM XMX\HAT8_V33_Stage_Arsivi\2 UXM_V33_STAGE2_memory_patch_package\UXM_V33_STAGE1\uxm\core\compiler\extensions\arge_parse_math_additions.bas,C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\2 UXM_V33_STAGE2_memory_patch_package\UXM_V33_STAGE1\uxm\core\compiler\extensions,.bas,5055,2026-05-13 17:50:25,2026-05-13 17:50:25,155,0,8,1,3,5,0,' Add these declarations to uxm31_compiler_final.bas,include=0; declare=8; type=1; function=3; sub=5; const=0
C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\2 UXM_V33_STAGE2_memory_patch_package\UXM_V33_STAGE1\uxm\core\compiler\extensions\arge_parse_matrix_additions.bas,UXM XMX\HAT8_V33_Stage_Arsivi\2 UXM_V33_STAGE2_memory_patch_package\UXM_V33_STAGE1\uxm\core\compiler\extensions\arge_parse_matrix_additions.bas,C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\2 UXM_V33_STAGE2_memory_patch_package\UXM_V33_STAGE1\uxm\core\compiler\extensions,.bas,6106,2026-05-13 17:50:25,2026-05-13 17:50:25,190,0,6,0,3,3,0,' UX-MAT V1 compiler ARGE additions,include=0; declare=6; type=0; function=3; sub=3; const=0
C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\2 UXM_V33_STAGE2_memory_patch_package\UXM_V33_STAGE1\uxm\core\compiler\native\native_addressing.bas,UXM XMX\HAT8_V33_Stage_Arsivi\2 UXM_V33_STAGE2_memory_patch_package\UXM_V33_STAGE1\uxm\core\compiler\native\native_addressing.bas,C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\2 UXM_V33_STAGE2_memory_patch_package\UXM_V33_STAGE1\uxm\core\compiler\native,.bas,7164,2026-05-13 17:50:25,2026-05-13 17:50:25,176,0,0,0,4,0,0,' Auto-split by V3 modularization,include=0; declare=0; type=0; function=4; sub=0; const=0
C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\2 UXM_V33_STAGE2_memory_patch_package\UXM_V33_STAGE1\uxm\core\compiler\native\native_asm_emit.bas,UXM XMX\HAT8_V33_Stage_Arsivi\2 UXM_V33_STAGE2_memory_patch_package\UXM_V33_STAGE1\uxm\core\compiler\native\native_asm_emit.bas,C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\2 UXM_V33_STAGE2_memory_patch_package\UXM_V33_STAGE1\uxm\core\compiler\native,.bas,30312,2026-05-13 17:50:25,2026-05-13 17:50:25,741,0,0,0,6,15,0,' Auto-split by V3 modularization,include=0; declare=0; type=0; function=6; sub=15; const=0
C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\2 UXM_V33_STAGE2_memory_patch_package\UXM_V33_STAGE1\uxm\core\compiler\native\native_cli.bas,UXM XMX\HAT8_V33_Stage_Arsivi\2 UXM_V33_STAGE2_memory_patch_package\UXM_V33_STAGE1\uxm\core\compiler\native\native_cli.bas,C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\2 UXM_V33_STAGE2_memory_patch_package\UXM_V33_STAGE1\uxm\core\compiler\native,.bas,7302,2026-05-13 17:50:25,2026-05-13 17:50:25,219,0,0,0,4,4,0,' Auto-split by V3 modularization,include=0; declare=0; type=0; function=4; sub=4; const=0
C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\2 UXM_V33_STAGE2_memory_patch_package\UXM_V33_STAGE1\uxm\core\compiler\native\native_lexer_parser.bas,UXM XMX\HAT8_V33_Stage_Arsivi\2 UXM_V33_STAGE2_memory_patch_package\UXM_V33_STAGE1\uxm\core\compiler\native\native_lexer_parser.bas,C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\2 UXM_V33_STAGE2_memory_patch_package\UXM_V33_STAGE1\uxm\core\compiler\native,.bas,11507,2026-05-13 17:50:25,2026-05-13 17:50:25,346,0,0,0,2,7,0,' Auto-split by V3 modularization,include=0; declare=0; type=0; function=2; sub=7; const=0
C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\2 UXM_V33_STAGE2_memory_patch_package\UXM_V33_STAGE1\uxm\core\compiler\native\native_main.bas,UXM XMX\HAT8_V33_Stage_Arsivi\2 UXM_V33_STAGE2_memory_patch_package\UXM_V33_STAGE1\uxm\core\compiler\native\native_main.bas,C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\2 UXM_V33_STAGE2_memory_patch_package\UXM_V33_STAGE1\uxm\core\compiler\native,.bas,1267,2026-05-13 17:50:25,2026-05-13 17:50:25,42,0,0,0,0,1,0,' Auto-split by V3 modularization,include=0; declare=0; type=0; function=0; sub=1; const=0
C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\2 UXM_V33_STAGE2_memory_patch_package\UXM_V33_STAGE1\uxm\core\compiler\native\native_meta_parse.bas,UXM XMX\HAT8_V33_Stage_Arsivi\2 UXM_V33_STAGE2_memory_patch_package\UXM_V33_STAGE1\uxm\core\compiler\native\native_meta_parse.bas,C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\2 UXM_V33_STAGE2_memory_patch_package\UXM_V33_STAGE1\uxm\core\compiler\native,.bas,2014,2026-05-13 17:50:25,2026-05-13 17:50:25,56,0,0,0,0,3,0,' Auto-split by V3 modularization,include=0; declare=0; type=0; function=0; sub=3; const=0
C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\2 UXM_V33_STAGE2_memory_patch_package\UXM_V33_STAGE1\uxm\core\compiler\native\native_validation.bas,UXM XMX\HAT8_V33_Stage_Arsivi\2 UXM_V33_STAGE2_memory_patch_package\UXM_V33_STAGE1\uxm\core\compiler\native\native_validation.bas,C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\2 UXM_V33_STAGE2_memory_patch_package\UXM_V33_STAGE1\uxm\core\compiler\native,.bas,4382,2026-05-13 17:50:25,2026-05-13 17:50:25,141,0,0,0,6,7,0,' Auto-split by V3 modularization,include=0; declare=0; type=0; function=6; sub=7; const=0
C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\2 UXM_V33_STAGE2_memory_patch_package\UXM_V33_STAGE1\uxm\core\compiler\native\uxm31_compiler_fb.bas,UXM XMX\HAT8_V33_Stage_Arsivi\2 UXM_V33_STAGE2_memory_patch_package\UXM_V33_STAGE1\uxm\core\compiler\native\uxm31_compiler_fb.bas,C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\2 UXM_V33_STAGE2_memory_patch_package\UXM_V33_STAGE1\uxm\core\compiler\native,.bas,8840,2026-05-13 17:50:25,2026-05-13 17:50:25,206,9,59,0,0,0,73,"#Lang ""fb""",include=9; declare=59; type=0; function=0; sub=0; const=73
C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\2 UXM_V33_STAGE2_memory_patch_package\UXM_V33_STAGE1\uxm\core\hooks\hook_parser_ext.bas,UXM XMX\HAT8_V33_Stage_Arsivi\2 UXM_V33_STAGE2_memory_patch_package\UXM_V33_STAGE1\uxm\core\hooks\hook_parser_ext.bas,C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\2 UXM_V33_STAGE2_memory_patch_package\UXM_V33_STAGE1\uxm\core\hooks,.bas,229,2026-05-13 17:50:25,2026-05-13 17:50:25,7,0,0,0,1,0,0,#ifndef UXM_HOOK_PARSER_EXT_BAS,include=0; declare=0; type=0; function=1; sub=0; const=0
C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\2 UXM_V33_STAGE2_memory_patch_package\UXM_V33_STAGE1\uxm\core\runtime\runtime_host.bas,UXM XMX\HAT8_V33_Stage_Arsivi\2 UXM_V33_STAGE2_memory_patch_package\UXM_V33_STAGE1\uxm\core\runtime\runtime_host.bas,C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\2 UXM_V33_STAGE2_memory_patch_package\UXM_V33_STAGE1\uxm\core\runtime,.bas,125,2026-05-13 17:50:25,2026-05-13 17:50:25,3,0,0,0,0,0,0,' Auto-split by V3 modularization,include=0; declare=0; type=0; function=0; sub=0; const=0
C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\2 UXM_V33_STAGE2_memory_patch_package\UXM_V33_STAGE1\uxm\core\runtime\runtime_io.bas,UXM XMX\HAT8_V33_Stage_Arsivi\2 UXM_V33_STAGE2_memory_patch_package\UXM_V33_STAGE1\uxm\core\runtime\runtime_io.bas,C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\2 UXM_V33_STAGE2_memory_patch_package\UXM_V33_STAGE1\uxm\core\runtime,.bas,5197,2026-05-13 17:50:25,2026-05-13 17:50:25,248,0,0,0,20,9,0,' Auto-split by V3 modularization,include=0; declare=0; type=0; function=20; sub=9; const=0
C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\2 UXM_V33_STAGE2_memory_patch_package\UXM_V33_STAGE1\uxm\core\runtime\runtime_memory.bas,UXM XMX\HAT8_V33_Stage_Arsivi\2 UXM_V33_STAGE2_memory_patch_package\UXM_V33_STAGE1\uxm\core\runtime\runtime_memory.bas,C:\Users\mete\Downloads\UXM XMX\HAT8_V33_Stage_Arsivi\2 UXM_V33_STAGE2_memory_patch_package\UXM_V33_STAGE1\uxm\core\runtime,.bas,8282,2026-05-13 17:50:25,2026-05-13 17:50:25,358,0,0,0,19,11,0,' Auto-split by V3 modularization,include=0; declare=0; type=0; function=19; sub=11; const=0
